sex,race,age,county,total
female,white,0-17,47105,4113
female,white,18-34,47105,3863
female,white,35-64,47105,9758
female,white,65-74,47105,4553
female,white,75+,47105,3301
male,black,0-17,47105,81
male,black,18-34,47105,74
male,black,35-64,47105,269
male,black,65-74,47105,44
male,black,75+,47105,0
male,other,0-17,47105,1159
male,other,18-34,47105,674
male,other,35-64,47105,849
male,other,65-74,47105,131
male,other,75+,47105,54
male,white,0-17,47105,4441
male,white,18-34,47105,4044
male,white,35-64,47105,9279
male,white,65-74,47105,4192
male,white,75+,47105,2860
female,black,0-17,47107,214
female,black,18-34,47107,163
female,black,35-64,47107,324
female,black,65-74,47107,126
female,black,75+,47107,56
female,other,0-17,47107,720
female,other,18-34,47107,501
female,other,35-64,47107,638
female,other,65-74,47107,161
female,other,75+,47107,132
female,white,0-17,47107,4550
female,white,18-34,47107,4673
female,white,35-64,47107,9742
female,white,65-74,47107,3031
female,white,75+,47107,2425
male,black,0-17,47107,87
male,black,18-34,47107,119
male,black,35-64,47107,428
male,black,65-74,47107,151
male,black,75+,47107,31
male,other,0-17,47107,698
male,other,18-34,47107,527
male,other,35-64,47107,590
male,other,65-74,47107,114
male,other,75+,47107,32
male,white,0-17,47107,5200
male,white,18-34,47107,4772
male,white,35-64,47107,9312
male,white,65-74,47107,2824
male,white,75+,47107,1794
female,black,0-17,47109,17
female,black,18-34,47109,235
female,black,35-64,47109,188
female,black,65-74,47109,79
female,black,75+,47109,88
female,other,0-17,47109,197
female,other,18-34,47109,134
female,other,35-64,47109,64
female,other,65-74,47109,50
female,other,75+,47109,49
female,white,0-17,47109,2438
female,white,18-34,47109,2171
female,white,35-64,47109,4662
female,white,65-74,47109,1532
female,white,75+,47109,1218
male,black,0-17,47109,134
male,black,18-34,47109,160
male,black,35-64,47109,281
male,black,65-74,47109,131
male,black,75+,47109,50
male,other,0-17,47109,318
male,other,18-34,47109,112
male,other,35-64,47109,39
male,other,65-74,47109,28
male,other,75+,47109,0
male,white,0-17,47109,2491
male,white,18-34,47109,2338
male,white,35-64,47109,4487
male,white,65-74,47109,1347
male,white,75+,47109,895
female,black,0-17,47111,79
female,black,18-34,47111,0
female,black,35-64,47111,15
female,black,65-74,47111,2
female,black,75+,47111,0
female,other,0-17,47111,326
female,other,18-34,47111,255
female,other,35-64,47111,333
female,other,65-74,47111,22
female,other,75+,47111,35
female,white,0-17,47111,2749
female,white,18-34,47111,2587
female,white,35-64,47111,4477
female,white,65-74,47111,1254
female,white,75+,47111,881
male,black,0-17,47111,36
male,black,18-34,47111,24
male,black,35-64,47111,60
male,black,65-74,47111,0
male,black,75+,47111,0
male,other,0-17,47111,502
male,other,18-34,47111,249
male,other,35-64,47111,486
male,other,65-74,47111,0
male,other,75+,47111,69
male,white,0-17,47111,2760
male,white,18-34,47111,2459
male,white,35-64,47111,4446
male,white,65-74,47111,1143
male,white,75+,47111,544
female,black,0-17,47113,4621
female,black,18-34,47113,4854
female,black,35-64,47113,7190
female,black,65-74,47113,1691
female,black,75+,47113,961
female,other,0-17,47113,1791
female,other,18-34,47113,1124
female,other,35-64,47113,1270
female,other,65-74,47113,214
female,other,75+,47113,75
female,white,0-17,47113,4613
female,white,18-34,47113,5710
female,white,35-64,47113,10597
female,white,65-74,47113,3800
female,white,75+,47113,3018
male,black,0-17,47113,4697
male,black,18-34,47113,4576
male,black,35-64,47113,5765
male,black,65-74,47113,1250
male,black,75+,47113,546
male,other,0-17,47113,1467
male,other,18-34,47113,1157
male,other,35-64,47113,1493
male,other,65-74,47113,188
male,other,75+,47113,47
male,white,0-17,47113,5060
male,white,18-34,47113,5377
male,white,35-64,47113,10120
male,white,65-74,47113,3399
male,white,75+,47113,2174
female,black,0-17,47115,0
female,black,18-34,47115,38
female,black,35-64,47115,327
female,black,65-74,47115,34
female,black,75+,47115,0
female,other,0-17,47115,320
female,other,18-34,47115,144
female,other,35-64,47115,230
female,other,65-74,47115,66
female,other,75+,47115,25
female,white,0-17,47115,2569
female,white,18-34,47115,2470
female,white,35-64,47115,5331
female,white,65-74,47115,1814
female,white,75+,47115,1231
male,black,0-17,47115,122
male,black,18-34,47115,34
male,black,35-64,47115,231
male,black,65-74,47115,25
male,black,75+,47115,6
male,other,0-17,47115,296
male,other,18-34,47115,296
male,other,35-64,47115,224
male,other,65-74,47115,77
male,other,75+,47115,32
male,white,0-17,47115,2700
male,white,18-34,47115,2506
male,white,35-64,47115,5233
male,white,65-74,47115,1682
male,white,75+,47115,947
female,black,0-17,47117,148
female,black,18-34,47117,182
female,black,35-64,47117,243
female,black,65-74,47117,160
female,black,75+,47117,67
female,other,0-17,47117,403
female,other,18-34,47117,321
female,other,35-64,47117,509
female,other,65-74,47117,61
female,other,75+,47117,32
female,white,0-17,47117,3144
female,white,18-34,47117,3200
female,white,35-64,47117,6355
female,white,65-74,47117,1692
female,white,75+,47117,1131
male,black,0-17,47117,137
male,black,18-34,47117,25
male,black,35-64,47117,255
male,black,65-74,47117,202
male,black,75+,47117,28
male,other,0-17,47117,564
male,other,18-34,47117,665
male,other,35-64,47117,326
male,other,65-74,47117,42
male,other,75+,47117,1
male,white,0-17,47117,3867
male,white,18-34,47117,3055
male,white,35-64,47117,6105
male,white,65-74,47117,1516
male,white,75+,47117,840
female,black,0-17,47119,1110
female,black,18-34,47119,1273
female,black,35-64,47119,2542
female,black,65-74,47119,585
female,black,75+,47119,354
female,other,0-17,47119,1851
female,other,18-34,47119,1139
female,other,35-64,47119,1466
female,other,65-74,47119,219
female,other,75+,47119,110
female,white,0-17,47119,8673
female,white,18-34,47119,8918
female,white,35-64,47119,16826
female,white,65-74,47119,5076
female,white,75+,47119,3307
male,black,0-17,47119,1326
male,black,18-34,47119,1382
male,black,35-64,47119,1914
male,black,65-74,47119,481
male,black,75+,47119,132
male,other,0-17,47119,2191
male,other,18-34,47119,696
male,other,35-64,47119,1809
male,other,65-74,47119,201
male,other,75+,47119,112
male,white,0-17,47119,9124
male,white,18-34,47119,8966
male,white,35-64,47119,16045
male,white,65-74,47119,4566
male,white,75+,47119,2461
female,black,0-17,47121,78
female,black,18-34,47121,0
female,black,35-64,47121,34
female,black,65-74,47121,21
female,black,75+,47121,2
female,other,0-17,47121,127
female,other,18-34,47121,48
female,other,35-64,47121,218
female,other,65-74,47121,72
female,other,75+,47121,24
female,white,0-17,47121,1242
female,white,18-34,47121,1087
female,white,35-64,47121,2400
female,white,65-74,47121,767
female,white,75+,47121,506
male,black,0-17,47121,51
male,black,18-34,47121,33
male,black,35-64,47121,59
male,black,65-74,47121,26
male,black,75+,47121,0
male,other,0-17,47121,36
male,other,18-34,47121,41
male,other,35-64,47121,303
male,other,65-74,47121,16
male,other,75+,47121,22
male,white,0-17,47121,1136
male,white,18-34,47121,1053
male,white,35-64,47121,2344
male,white,65-74,47121,836
male,white,75+,47121,494
female,black,0-17,47123,93
female,black,18-34,47123,104
female,black,35-64,47123,172
female,black,65-74,47123,84
female,black,75+,47123,0
female,other,0-17,47123,683
female,other,18-34,47123,391
female,other,35-64,47123,661
female,other,65-74,47123,167
female,other,75+,47123,178
female,white,0-17,47123,3911
female,white,18-34,47123,3702
female,white,35-64,47123,8403
female,white,65-74,47123,3056
female,white,75+,47123,2067
male,black,0-17,47123,88
male,black,18-34,47123,36
male,black,35-64,47123,223
male,black,65-74,47123,22
male,black,75+,47123,48
male,other,0-17,47123,615
male,other,18-34,47123,593
male,other,35-64,47123,783
male,other,65-74,47123,160
male,other,75+,47123,72
male,white,0-17,47123,4330
male,white,18-34,47123,3801
male,white,35-64,47123,8223
male,white,65-74,47123,2738
male,white,75+,47123,1650
female,black,0-17,47125,6197
female,black,18-34,47125,7186
female,black,35-64,47125,8364
female,black,65-74,47125,1308
female,black,75+,47125,607
female,other,0-17,47125,6300
female,other,18-34,47125,4908
female,other,35-64,47125,5588
female,other,65-74,47125,817
female,other,75+,47125,354
female,white,0-17,47125,17384
female,white,18-34,47125,19847
female,white,35-64,47125,26149
female,white,65-74,47125,5607
female,white,75+,47125,3650
male,black,0-17,47125,5474
male,black,18-34,47125,7113
male,black,35-64,47125,7865
male,black,65-74,47125,1129
male,black,75+,47125,378
male,other,0-17,47125,7191
male,other,18-34,47125,5267
male,other,35-64,47125,4803
male,other,65-74,47125,376
male,other,75+,47125,202
male,white,0-17,47125,18684
male,white,18-34,47125,21796
male,white,35-64,47125,25572
male,white,65-74,47125,5152
male,white,75+,47125,2689
female,black,0-17,47127,35
female,black,18-34,47127,33
female,black,35-64,47127,42
female,black,65-74,47127,0
female,black,75+,47127,5
female,other,0-17,47127,39
female,other,18-34,47127,24
female,other,35-64,47127,72
female,other,65-74,47127,11
female,other,75+,47127,6
female,white,0-17,47127,582
female,white,18-34,47127,544
female,white,35-64,47127,1222
female,white,65-74,47127,414
female,white,75+,47127,311
male,black,0-17,47127,7
male,black,18-34,47127,34
male,black,35-64,47127,36
male,black,65-74,47127,0
male,black,75+,47127,3
male,other,0-17,47127,31
male,other,18-34,47127,31
male,other,35-64,47127,68
male,other,65-74,47127,38
male,other,75+,47127,0
male,white,0-17,47127,590
male,white,18-34,47127,534
male,white,35-64,47127,1271
male,white,65-74,47127,349
male,white,75+,47127,279
female,black,0-17,47129,6
female,black,18-34,47129,0
female,black,35-64,47129,1
female,black,65-74,47129,8
female,black,75+,47129,0
female,other,0-17,47129,138
female,other,18-34,47129,26
female,other,35-64,47129,98
female,other,65-74,47129,16
female,other,75+,47129,1
female,white,0-17,47129,1920
female,white,18-34,47129,1680
female,white,35-64,47129,3567
female,white,65-74,47129,1227
female,white,75+,47129,790
male,black,0-17,47129,2
male,black,18-34,47129,424
male,black,35-64,47129,460
male,black,65-74,47129,49
male,black,75+,47129,24
male,other,0-17,47129,52
male,other,18-34,47129,85
male,other,35-64,47129,105
male,other,65-74,47129,54
male,other,75+,47129,19
male,white,0-17,47129,1921
male,white,18-34,47129,2315
male,white,35-64,47129,4386
male,white,65-74,47129,1150
male,white,75+,47129,669
female,black,0-17,47131,541
female,black,18-34,47131,281
female,black,35-64,47131,708
female,black,65-74,47131,128
female,black,75+,47131,100
female,other,0-17,47131,509
female,other,18-34,47131,434
female,other,35-64,47131,414
female,other,65-74,47131,136
female,other,75+,47131,28
female,white,0-17,47131,2381
female,white,18-34,47131,2172
female,white,35-64,47131,4862
female,white,65-74,47131,1678
female,white,75+,47131,1419
male,black,0-17,47131,416
male,black,18-34,47131,258
male,black,35-64,47131,707
male,black,65-74,47131,41
male,black,75+,47131,46
male,other,0-17,47131,421
male,other,18-34,47131,365
male,other,35-64,47131,425
male,other,65-74,47131,60
male,other,75+,47131,49
male,white,0-17,47131,2460
male,white,18-34,47131,2272
male,white,35-64,47131,4683
male,white,65-74,47131,1583
male,white,75+,47131,993
female,black,0-17,47133,21
female,black,18-34,47133,0
female,black,35-64,47133,0
female,black,65-74,47133,53
female,black,75+,47133,10
female,other,0-17,47133,91
female,other,18-34,47133,99
female,other,35-64,47133,120
female,other,65-74,47133,17
female,other,75+,47133,5
female,white,0-17,47133,2169
female,white,18-34,47133,2056
female,white,35-64,47133,4341
female,white,65-74,47133,1403
female,white,75+,47133,988
male,black,0-17,47133,19
male,black,18-34,47133,115
male,black,35-64,47133,94
male,black,65-74,47133,0
male,black,75+,47133,2
male,other,0-17,47133,98
male,other,18-34,47133,61
male,other,35-64,47133,72
male,other,65-74,47133,51
male,other,75+,47133,0
male,white,0-17,47133,2391
male,white,18-34,47133,2218
male,white,35-64,47133,4242
male,white,65-74,47133,1319
male,white,75+,47133,752
female,black,0-17,47135,10
female,black,18-34,47135,0
female,black,35-64,47135,3
female,black,65-74,47135,0
female,black,75+,47135,0
female,other,0-17,47135,34
female,other,18-34,47135,114
female,other,35-64,47135,118
female,other,65-74,47135,7
female,other,75+,47135,38
female,white,0-17,47135,934
female,white,18-34,47135,692
female,white,35-64,47135,1385
female,white,65-74,47135,545
female,white,75+,47135,413
male,black,0-17,47135,11
male,black,18-34,47135,3
male,black,35-64,47135,11
male,black,65-74,47135,5
male,black,75+,47135,0
male,other,0-17,47135,76
male,other,18-34,47135,88
male,other,35-64,47135,83
male,other,65-74,47135,1
male,other,75+,47135,63
male,white,0-17,47135,860
male,white,18-34,47135,762
male,white,35-64,47135,1483
male,white,65-74,47135,488
male,white,75+,47135,334
female,black,0-17,47137,0
female,black,18-34,47137,2
female,black,35-64,47137,3
female,black,65-74,47137,0
female,black,75+,47137,0
female,other,0-17,47137,16
female,other,18-34,47137,4
female,other,35-64,47137,48
female,other,65-74,47137,0
female,other,75+,47137,5
female,white,0-17,47137,475
female,white,18-34,47137,369
female,white,35-64,47137,953
female,white,65-74,47137,393
female,white,75+,47137,317
male,black,0-17,47137,0
male,black,18-34,47137,0
male,black,35-64,47137,0
male,black,65-74,47137,13
male,black,75+,47137,0
male,other,0-17,47137,57
male,other,18-34,47137,17
male,other,35-64,47137,39
male,other,65-74,47137,0
male,other,75+,47137,0
male,white,0-17,47137,335
male,white,18-34,47137,388
male,white,35-64,47137,942
male,white,65-74,47137,409
male,white,75+,47137,277
female,black,0-17,47139,0
female,black,18-34,47139,0
female,black,35-64,47139,0
female,black,65-74,47139,0
female,black,75+,47139,0
female,other,0-17,47139,249
female,other,18-34,47139,102
female,other,35-64,47139,316
female,other,65-74,47139,27
female,other,75+,47139,50
female,white,0-17,47139,1408
female,white,18-34,47139,1379
female,white,35-64,47139,3374
female,white,65-74,47139,1087
female,white,75+,47139,734
male,black,0-17,47139,0
male,black,18-34,47139,31
male,black,35-64,47139,93
male,black,65-74,47139,8
male,black,75+,47139,12
male,other,0-17,47139,170
male,other,18-34,47139,208
male,other,35-64,47139,198
male,other,65-74,47139,97
male,other,75+,47139,47
male,white,0-17,47139,1566
male,white,18-34,47139,1495
male,white,35-64,47139,3448
male,white,65-74,47139,980
male,white,75+,47139,623
female,black,0-17,47141,245
female,black,18-34,47141,151
female,black,35-64,47141,409
female,black,65-74,47141,92
female,black,75+,47141,22
female,other,0-17,47141,1567
female,other,18-34,47141,967
female,other,35-64,47141,1214
female,other,65-74,47141,411
female,other,75+,47141,55
female,white,0-17,47141,6814
female,white,18-34,47141,9412
female,white,35-64,47141,12894
female,white,65-74,47141,4010
female,white,75+,47141,2894
male,black,0-17,47141,219
male,black,18-34,47141,496
male,black,35-64,47141,269
male,black,65-74,47141,72
male,black,75+,47141,41
male,other,0-17,47141,1191
male,other,18-34,47141,1157
male,other,35-64,47141,1268
male,other,65-74,47141,66
male,other,75+,47141,63
male,white,0-17,47141,7004
male,white,18-34,47141,10561
male,white,35-64,47141,12195
male,white,65-74,47141,3466
male,white,75+,47141,2141
female,black,0-17,47143,22
female,black,18-34,47143,76
female,black,35-64,47143,59
female,black,65-74,47143,69
female,black,75+,47143,12
female,other,0-17,47143,600
female,other,18-34,47143,302
female,other,35-64,47143,460
female,other,65-74,47143,89
female,other,75+,47143,30
female,white,0-17,47143,3008
female,white,18-34,47143,2765
female,white,35-64,47143,5892
female,white,65-74,47143,1903
female,white,75+,47143,1334
male,black,0-17,47143,0
male,black,18-34,47143,131
male,black,35-64,47143,71
male,black,65-74,47143,95
male,black,75+,47143,3
male,other,0-17,47143,572
male,other,18-34,47143,304
